,location,long,lat
45431,Vancouver BC,-123.113952,49.2608724
45432,,,
45433,,,
45434,,,
45435,New Delhi Delhi,77.2090057,28.6138954
45436,,,
45437,New Delhi,77.2090057,28.6138954
45438,india,78.6677428,22.3511148
45439,Vancouver British Columbia,-123.113952,49.2608724
45440,Antarctica,0.3149312,-79.4063075
45441,India,78.6677428,22.3511148
45442,Mumbai India,72.878176,19.0785451
45443,Bavla India,74.9140763,28.1372048
45444,Mumbai,72.878176,19.0785451
45445,,,
45446,nomad,-73.9882851,40.7446884
45447,Bengaluru India,77.590082,12.9767936
45448,Bengaluru,77.590082,12.9767936
45449,India,78.6677428,22.3511148
45450,Bangalore,77.590082,12.9767936
45451,,,
45452,Bhubaneswar Odisha,85.8394521,20.2602964
45453,,,
45454,Dubai United Arab Emirates,55.18853865430702,25.074282349999997
45455,,,
45456,United States,-100.445882,39.7837304
45457,CANADA,-107.991707,61.0666922
45458,CANADA,-107.991707,61.0666922
45459,,,
45460,CANADA,-107.991707,61.0666922
45461,CANADA,-107.991707,61.0666922
45462,Kharar SAS Nagar Mohali,,
45463,CANADA,-107.991707,61.0666922
45464,CANADA,-107.991707,61.0666922
45465,CANADA,-107.991707,61.0666922
45466,CANADA,-107.991707,61.0666922
45467,CANADA,-107.991707,61.0666922
45468,,,
45469,New Delhi,77.2090057,28.6138954
45470,India,78.6677428,22.3511148
45471,Raipur,81.6336993,21.2380912
45472,Nigeria,7.9999721,9.6000359
45473,Kolkata,88.3638953,22.5726459
45474,Istanbul Turkey,8.5578947,45.7581012
45475,Madrid,-3.7035825,40.4167047
45476,Jalandha Punjab India,,
45477,Chennai Tamil Nadu,80.24099949725411,13.035944350000001
45478,,,
45479,,,
45480,India,78.6677428,22.3511148
45481,Salem,-123.033121,44.9391565
45482,Karnataka India,75.7223521,14.5203896
45483,New Delhi,77.2090057,28.6138954
45484,chennai,80.270186,13.0836939
45485,,,
45486,,,
45487,Bangalore,77.590082,12.9767936
45488,New Delhi India,77.2090057,28.6138954
45489,Right Behind You,,
45490,,,
45491,,,
45492,Hyderabad India,78.46106473453146,17.38878595
45493,,,
45494,,,
45495,,,
45496,,,
45497,,,
45498,,,
45499,,,
45500,,,
45501,,,
45502,,,
45503,India,78.6677428,22.3511148
45504,,,
45505,,,
45506,,,
45507,,,
45508,,,
45509,,,
45510,,,
45511,,,
45512,,,
45513,,,
45514,,,
45515,,,
45516,,,
45517,,,
45518,,,
45519,,,
45520,,,
45521,,,
45522,,,
45523,,,
45524,,,
45525,,,
45526,,,
45527,,,
45528,,,
45529,,,
45530,London UK,-0.12765,51.5073359
45531,,,
45532,,,
45533,,,
45534,,,
45535,,,
45536,,,
45537,,,
45538,,,
45539,,,
45540,,,
45541,,,
45542,,,
45543,,,
45544,,,
45545,Letchworth England,-0.2305199,51.9767243
45546,India,78.6677428,22.3511148
45547,Ahmedabad City India,72.5797068,23.0216238
45548,India,78.6677428,22.3511148
45549,,,
45550,,,
45551,,,
45552,,,
45553,,,
45554,,,
45555,India,78.6677428,22.3511148
45556,,,
45557,,,
45558,,,
45559,,,
45560,,,
45561,,,
45562,,,
45563,,,
45564,,,
45565,,,
45566,,,
45567,,,
45568,,,
45569,,,
45570,,,
45571,,,
45572,,,
45573,India,78.6677428,22.3511148
45574,,,
45575,,,
45576,,,
45577,,,
45578,,,
45579,,,
45580,,,
45581,,,
45582,,,
45583,,,
45584,,,
45585,,,
45586,India,78.6677428,22.3511148
45587,,,
45588,,,
45589,,,
45590,,,
45591,,,
45592,,,
45593,,,
45594,,,
45595,,,
45596,,,
45597,,,
45598,,,
45599,Bangladesh,90.2934413,24.4769288
45600,,,
45601,Bengaluru India,77.590082,12.9767936
45602,Delhi India,77.1565959,28.6600584
45603,,,
45604,,,
45605,Mumbai,72.878176,19.0785451
45606,,,
45607,,,
45608,Bengaluru India,77.590082,12.9767936
45609,India,78.6677428,22.3511148
45610,Mumbai India,72.878176,19.0785451
45611,Hyderabad,78.46106473453146,17.38878595
45612,,,
45613,bhaart,,
45614,New Delhi,77.2090057,28.6138954
45615,India,78.6677428,22.3511148
45616,London,-0.12765,51.5073359
45617,India,78.6677428,22.3511148
45618,,,
45619,Belfast,-5.9301829,54.596391
45620,India,78.6677428,22.3511148
45621,New Delhi,77.2090057,28.6138954
45622,Right Behind You,,
45623,India,78.6677428,22.3511148
45624,,,
45625,,,
45626,India,78.6677428,22.3511148
45627,Texas City TX,-94.9175485,29.396013
45628,Support me,-8.6189991,52.6642109
45629,Gurgaon India,77.00270014657752,28.42826235
45630,,,
45631,India,78.6677428,22.3511148
45632,Universe,9.810356535653737,55.04104775
45633,Lucknow India,80.9346001,26.8381
45634,India,78.6677428,22.3511148
45635,India,78.6677428,22.3511148
45636,,,
45637,India,78.6677428,22.3511148
45638,Delhi,77.2219388,28.6517178
45639,Hyderabad,78.46106473453146,17.38878595
45640,New Delhi India,77.2090057,28.6138954
45641,Mumbai India,72.878176,19.0785451
45642,,,
45643,India,78.6677428,22.3511148
45644,India,78.6677428,22.3511148
45645,,,
45646,India,78.6677428,22.3511148
45647,Raipur,81.6336993,21.2380912
45648,,,
45649,London England,-0.12765,51.5073359
45650,London,-0.12765,51.5073359
45651,United Arab Emirates,53.9994829,24.0002488
45652,Gurgaon India,77.00270014657752,28.42826235
45653,Southern California,-118.036497,35.2566192
45654,India,78.6677428,22.3511148
45655,India,78.6677428,22.3511148
45656,Chennai India,80.270186,13.0836939
45657,South Africa,24.991639,-28.8166236
45658,Lisbon Portugal,-9.1365919,38.7077507
45659,India,78.6677428,22.3511148
45660,Bangalore,77.590082,12.9767936
45661,Bengaluru,77.590082,12.9767936
45662,,,
45663,,,
45664,South India,78.4276746,17.3615965
45665,India,78.6677428,22.3511148
45666,,,
45667,New Delhi,77.2090057,28.6138954
45668,India,78.6677428,22.3511148
45669,Chicago,-87.6244212,41.8755616
45670,CoimbatoreSivakasi,,
45671,Danbury CT,-89.0271699798308,40.451849949999996
45672,Chennai India,80.270186,13.0836939
45673,New Delhi India,77.2090057,28.6138954
45674,Detroit,-83.0466403,42.3315509
45675,MumbaiIndia,,
45676,Earth,-102.4107493,34.2331373
45677,NYC NJ,-74.0099717,40.7624689
45678,,,
45679,United Arab Emirates,53.9994829,24.0002488
45680,,,
45681,,,
45682,India,78.6677428,22.3511148
45683,Truro England,-5.0518107,50.2633173
45684,New Delhi India,77.2090057,28.6138954
45685,India,78.6677428,22.3511148
45686,Greater DetroitAnn Arbor Area,,
45687,1000+ Menterns across India,,
45688,New Delhi,77.2090057,28.6138954
45689,Bengaluru India,77.590082,12.9767936
45690,New Delhi India,77.2090057,28.6138954
45691,Bhubaneswar India,85.8394521,20.2602964
45692,New Delhi,77.2090057,28.6138954
45693,New Delhi,77.2090057,28.6138954
45694,Madrid,-3.7035825,40.4167047
45695,India,78.6677428,22.3511148
45696,Belgium,4.6667145,50.6402809
45697,,,
45698,Rio de Janeiro Brasil,-43.2093727,-22.9110137
45699,Dublin City Ireland,-6.2602964,53.3498006
45700,Dimapur Nagaland,93.721703,25.911744
45701,New York NY,-74.0060152,40.7127281
45702,India,78.6677428,22.3511148
45703,India,78.6677428,22.3511148
45704,,,
45705,bhaartINDIA,,
45706,Cheltenham UK,-2.0711559,51.8995685
45707,United States,-100.445882,39.7837304
45708,India,78.6677428,22.3511148
45709,India,78.6677428,22.3511148
45710,,,
45711,India,78.6677428,22.3511148
45712,India,78.6677428,22.3511148
45713,bhaartINDIA,,
45714,Matrix,13.4490212,52.5046782
45715,,,
45716,Schaumburg Illinois USA,-88.083406,42.0333608
45717,Chennai Tamil Nadu India,80.270186,13.0836939
45718,49567378813426,,
45719,Film City Noida,77.3139374,28.57407
45720,New Delhi,77.2090057,28.6138954
45721,Noida India,77.3271074,28.5707841
45722,India,78.6677428,22.3511148
45723,Troy Michigan,-83.1499304,42.6055893
45724,AhmedabadIndia,,
45725,,,
45726,South Africa,24.991639,-28.8166236
45727,,,
45728,Mannheim Germany,8.4673098,49.4892913
45729,,,
45730,Brooklyn RaisedPhilly Trained,,
45731,,,
45732,Chicago IL,-87.6244212,41.8755616
45733,New York USA,-74.0060152,40.7127281
45734,Chennai TamilNadu,80.270186,13.0836939
45735,Hoover Alabama,-86.78247922885197,33.3864655
45736,India,78.6677428,22.3511148
45737,,,
45738,Mumbai India,72.878176,19.0785451
45739,,,
45740,,,
45741,Kolkata,88.3638953,22.5726459
45742,Bengaluru India,77.590082,12.9767936
45743,,,
45744,,,
45745,,,
45746,,,
45747,,,
45748,,,
45749,,,
45750,,,
45751,,,
45752,,,
45753,,,
45754,,,
45755,,,
45756,,,
45757,,,
45758,,,
45759,,,
45760,,,
45761,,,
45762,,,
45763,,,
45764,,,
45765,,,
45766,,,
45767,,,
45768,,,
45769,,,
45770,,,
45771,,,
45772,,,
45773,,,
45774,,,
45775,,,
45776,,,
45777,Mumbai India,72.878176,19.0785451
45778,,,
45779,,,
45780,,,
45781,,,
45782,,,
45783,,,
45784,,,
45785,,,
45786,,,
45787,,,
45788,India,78.6677428,22.3511148
45789,Easton PA,-75.2099866,40.6916081
45790,Washington DC,-77.0365427,38.8950368
45791,Shimla Himachal Pradesh,77.1709729,31.1041526
45792,bharat,78.6677428,22.3511148
45793,US Europe and the Caribbean,,
45794,Nairobi Kenya,36.7611963,-1.3556484
45795,india,78.6677428,22.3511148
45796,Bangalore India,77.590082,12.9767936
45797,Knoxville TN,-83.9210261,35.9603948
45798,Bangalore India,77.590082,12.9767936
45799,Omaha NE,-95.9383758,41.2587459
45800,Parkland FL USA,-80.23727,26.3100794
45801,Mumbai India,72.878176,19.0785451
45802,Mumbai India,72.878176,19.0785451
45803,Jaipur India,75.8189817,26.9154576
45804,Toronto Ontario,-79.3839347,43.6534817
45805,,,
45806,New Delhi India,77.2090057,28.6138954
45807,,,
45808,,,
45809,Chicago,-87.6244212,41.8755616
45810,Bihar India,85.906508,25.6440845
45811,Bengaluru India,77.590082,12.9767936
45812,Delhi India,77.1565959,28.6600584
45813,Vrindavan India,77.6938045,27.5753726
45814,Terra bicoastal exexpat,,
45815,Los Angeles,-118.242766,34.0536909
45816,Lagos and USA,,
45817,Bengaluru India,77.590082,12.9767936
45818,Sydney New South Wales,151.2082848,-33.8698439
45819,,,
45820,Vrindavan India,77.6938045,27.5753726
45821,,,
45822,,,
45823,India,78.6677428,22.3511148
45824,,,
45825,India,78.6677428,22.3511148
45826,New Delhi India,77.2090057,28.6138954
45827,India,78.6677428,22.3511148
45828,India,78.6677428,22.3511148
45829,,,
45830,,,
45831,International,14.393264664529315,50.109345950000005
45832,Israel,34.8594762,30.8124247
45833,Yamunanagar India,77.28638972360895,30.2112003
45834,New York NY,-74.0060152,40.7127281
45835,Orange County CA,-117.8704931,33.7500378
45836,vijyaaniki duurNgaa,,
45837,,,
45838,,,
45839,,,
45840,,,
45841,,,
45842,,,
45843,,,
45844,,,
45845,,,
45846,,,
45847,,,
45848,,,
45849,,,
45850,,,
45851,,,
45852,Montreal Quebec,-73.5698065,45.5031824
45853,,,
45854,,,
45855,,,
45856,,,
45857,,,
45858,,,
45859,,,
45860,,,
45861,,,
45862,,,
45863,,,
45864,,,
45865,,,
45866,,,
45867,,,
45868,,,
45869,,,
45870,,,
45871,,,
45872,,,
45873,,,
45874,,,
45875,,,
45876,,,
45877,,,
45878,,,
45879,,,
45880,,,
45881,,,
45882,,,
45883,,,
45884,,,
45885,,,
45886,,,
45887,Bengaluru India,77.590082,12.9767936
45888,North America,-109.0,51.0000002
45889,Jaipur India,75.8189817,26.9154576
45890,NYCDELNRK,,
45891,Los Angeles,-118.242766,34.0536909
45892,New York NY,-74.0060152,40.7127281
45893,Sedar probably,,
45894,Wilmington DE | USA,-75.546589,39.7459468
45895,India,78.6677428,22.3511148
45896,India,78.6677428,22.3511148
45897,Ahmadabad City India,72.5797068,23.0216238
45898,New Delhi India,77.2090057,28.6138954
45899,Yellapur,74.7061458,14.9622518
45900,30 Wall Street 8th Floor Ny,,
45901,,,
45902,Hoover Alabama,-86.78247922885197,33.3864655
45903,New Delhi,77.2090057,28.6138954
45904,London,-0.12765,51.5073359
45905,United States,-100.445882,39.7837304
45906,Vilnius Lithuania,25.2829111,54.6870458
45907,I love East Tennessee MAGA,,
45908,,,
45909,,,
45910,,,
45911,Texas,-98.5456116,31.2638905
45912,,,
45913,Atlanta GA,-84.3902644,33.7489924
45914,India,78.6677428,22.3511148
45915,Seattle WA,-122.330062,47.6038321
45916,,,
45917,Ariyalur India,79.11745538182738,11.076035950000001
45918,,,
45919,63 St Mary Axe London EC3A 8A,,
45920,bangalore,77.590082,12.9767936
45921,Gurugram,77.0299194,28.4646148
45922,USA,-100.445882,39.7837304
45923,Michigan USA,-84.3405452,46.4982121
45924,,,
45925,,,
45926,,,
45927,,,
45928,,,
45929,chicago,-87.6244212,41.8755616
45930,,,
45931,,,
45932,,,
45933,,,
45934,,,
45935,,,
45936,,,
45937,,,
45938,,,
45939,,,
45940,,,
45941,,,
45942,,,
45943,,,
45944,,,
45945,,,
45946,,,
45947,,,
45948,,,
45949,,,
45950,,,
45951,India,78.6677428,22.3511148
45952,India,78.6677428,22.3511148
45953,Office No 401 Bay Street,-64.3813853,44.4484569
45954,,,
45955,,,
45956,,,
45957,,,
45958,,,
45959,,,
45960,,,
45961,,,
45962,,,
45963,,,
45964,,,
45965,,,
45966,,,
45967,,,
45968,,,
45969,,,
45970,,,
45971,,,
45972,,,
45973,,,
45974,,,
45975,,,
45976,,,
45977,,,
45978,,,
45979,,,
45980,,,
45981,,,
45982,,,
45983,,,
45984,Adma Lebanon,35.64909646311142,34.0241879
45985,,,
45986,,,
45987,Gujrat Pakistan,74.071481,32.5686782
45988,Hyderabad India,78.46106473453146,17.38878595
45989,Global,-79.34914879325001,43.7283874
45990,Detroit,-83.0466403,42.3315509
45991,United Arab Emirates,53.9994829,24.0002488
45992,New Delhi India,77.2090057,28.6138954
45993,,,
45994,Moscow,37.6174943,55.7504461
45995,,,
45996,Chicago IL,-87.6244212,41.8755616
45997,Ossining baby,,
45998,,,
45999,Hyderabad India,78.46106473453146,17.38878595
46000,India,78.6677428,22.3511148
46001,New Delhi,77.2090057,28.6138954
46002,Philippines,122.7312101,12.7503486
46003,,,
46004,India,78.6677428,22.3511148
46005,Bengaluru,77.590082,12.9767936
46006,5901 W Century Blvd Los Angeles CA 90045,-118.3865462,33.945921
46007,,,
46008,Indias most popular tech site,,
46009,India,78.6677428,22.3511148
46010,Winter Park,-81.3510264,28.5977707
46011,UK USA,-2.9956251918280232,51.1284256
46012,,,
46013,Mangalore India,74.8430082,12.8698101
46014,Ambala Haryana,76.770421,30.3843674
46015,Delhi,77.2219388,28.6517178
46016,Detroit,-83.0466403,42.3315509
46017,New Delhi,77.2090057,28.6138954
46018,Maharashtra India,75.6741579,18.9068356
46019,,,
46020,,,
46021,Remote,-123.8925908,43.0059455
46022,United States,-100.445882,39.7837304
46023,India,78.6677428,22.3511148
46024,,,
46025,,,
46026,,,
46027,,,
46028,,,
46029,,,
46030,,,
46031,,,
46032,,,
46033,,,
46034,,,
46035,,,
46036,,,
46037,,,
46038,South Florida,-94.8464256,37.1677128
46039,,,
46040,,,
46041,,,
46042,Tampa FL,-82.458444,27.9477595
46043,,,
46044,,,
46045,,,
46046,,,
46047,,,
46048,,,
46049,,,
46050,,,
46051,,,
46052,,,
46053,,,
46054,,,
46055,,,
46056,,,
46057,Madrid Spain,-3.7035825,40.4167047
46058,Gujarat India,71.745261,22.3850051
46059,,,
46060,,,
46061,India,78.6677428,22.3511148
46062,,,
46063,,,
46064,New Delhi,77.2090057,28.6138954
46065,NoWhere,-95.2414104,38.7311123
46066,Rhode Island,-71.5992372,41.7962409
46067,Pune India,73.8544541,18.521428
46068,Home is SF,,
46069,San Francisco CA,-122.419906,37.7790262
46070,Florida USA,-81.4639835,27.7567667
46071,India,78.6677428,22.3511148
46072,,,
46073,Bangalore,77.590082,12.9767936
46074,Bengaluru Karnataka,77.590082,12.9767936
46075,San Jose CA,-121.890591,37.3361663
46076,Vancouver British Columbia,-123.113952,49.2608724
46077,,,
46078,,,
46079,,,
46080,Remote,-123.8925908,43.0059455
46081,,,
46082,Join free here,,
46083,Mars,4.3221548,45.022172
46084,New Delhi,77.2090057,28.6138954
46085,Worldwide,-2.2434612,53.5120412
46086,Beautiful Sacred Himalayas,,
46087,HQ in Austin TX,-97.8244987,30.2625565
46088,Kanpur India,80.3217588,26.4609135
46089,DMV,-73.2193413,40.8206236
46090,India,78.6677428,22.3511148
46091,,,
46092,India,78.6677428,22.3511148
46093,Boston MA,-71.060511,42.3554334
46094,,,
46095,New York USA,-74.0060152,40.7127281
46096,Redmond WA,-122.1238767,47.6694141
46097,London England,-0.12765,51.5073359
46098,Seattle WA,-122.330062,47.6038321
46099,,,
46100,Everywhere,19.9036023,39.6262264
46101,San Francisco CA,-122.419906,37.7790262
46102,,,
46103,India,78.6677428,22.3511148
46104,metaverse,-87.6559443,41.9470723
46105,,,
46106,,,
46107,Lehi Utah,-111.8486019,40.3881114
46108,,,
46109,Hyderabad India,78.46106473453146,17.38878595
46110,,,
46111,India,78.6677428,22.3511148
46112,,,
46113,London England,-0.12765,51.5073359
46114,,,
46115,US,-100.445882,39.7837304
46116,,,
46117,,,
46118,,,
46119,Vancouver British Columbia,-123.113952,49.2608724
46120,,,
46121,,,
46122,USA,-100.445882,39.7837304
46123,,,
46124,Lubbock TX,-101.879336,33.5635206
46125,,,
46126,,,
46127,Seattle WA,-122.330062,47.6038321
46128,,,
46129,Laxmi Chit Fund,,
46130,Berlin Germany,13.3888599,52.5170365
46131,Centre Of Gravity,-2.6079180000000015,51.4573268
46132,Chicago IL,-87.6244212,41.8755616
46133,,,
46134,,,
46135,,,
46136,Toronto Ontario,-79.3839347,43.6534817
46137,,,
46138,Bharatham,,
46139,Chicago IL,-87.6244212,41.8755616
46140,India,78.6677428,22.3511148
46141,ModelMinorityMaxim,,
46142,My phone,3.2636128,50.8253381
46143,,,
46144,,,
46145,Los Angeles CA,-118.242766,34.0536909
46146,New Delhi India,77.2090057,28.6138954
46147,Kolkata,88.3638953,22.5726459
46148,Another Planet,,
46149,,,
46150,Satara India,74.29827807601782,17.63612885
46151,,,
46152,Ohio,-82.6881395,40.2253569
46153,San Francisco CA,-122.419906,37.7790262
46154,Atlanta GA,-84.3902644,33.7489924
46155,India,78.6677428,22.3511148
46156,,,
46157,,,
46158,,,
46159,,,
46160,,,
46161,,,
46162,,,
46163,,,
46164,,,
46165,,,
46166,,,
46167,,,
46168,,,
46169,,,
46170,,,
46171,,,
46172,,,
46173,,,
46174,,,
46175,,,
46176,,,
46177,,,
46178,,,
46179,,,
46180,,,
46181,Ontario BC and Alberta,,
46182,Arizona,-111.763275,34.395342
46183,Jersey City NJ,-74.047455,40.7215682
46184,Seattle WA,-122.330062,47.6038321
46185,ground zero,175.0415148,-36.8878145
46186,Raleigh NC,-78.6390989,35.7803977
46187,Texas USA,-98.5456116,31.2638905
46188,Toronto Ontario,-79.3839347,43.6534817
46189,,,
46190,,,
46191,Home is SF,,
46192,Toronto Ontario,-79.3839347,43.6534817
46193,United States,-100.445882,39.7837304
46194,Arlington TX,-97.1071186,32.7355816
46195,Home is SF,,
46196,Philadelphia PA,-75.1635262,39.9527237
46197,India,78.6677428,22.3511148
46198,Salt Lake City UT,-111.886797,40.7596198
46199,,,
46200,,,
46201,DFLASEANYMadridKSALA,,
46202,Chandigarh India,76.78414567016054,30.72984395
46203,canada,-107.991707,61.0666922
46204,Vacaville Ca Detroit Mi,,
46205,,,
46206,CarlifoniaUSA,,
46207,,,
46208,Delhi,77.2219388,28.6517178
46209,Delhi,77.2219388,28.6517178
46210,United States,-100.445882,39.7837304
46211,Another Planet,,
46212,Madrid Spain,-3.7035825,40.4167047
46213,BENGALURU,77.590082,12.9767936
46214,Working From Home,,
46215,San Jose CA,-121.890591,37.3361663
46216,,,
46217,Proxima Centauri b,,
46218,Chester County PA,-75.7652424,39.9829308
46219,,,
46220,Here there everywhere,,
46221,India,78.6677428,22.3511148
46222,New York NY,-74.0060152,40.7127281
46223,Boston MA,-71.060511,42.3554334
46224,Tasmania Australia,146.6366887,-42.035067
46225,London England,-0.12765,51.5073359
46226,Texas,-98.5456116,31.2638905
46227,United States,-100.445882,39.7837304
46228,Global,-79.34914879325001,43.7283874
46229,Ontario CA,-86.000977,50.000678
46230,Washington DC,-77.0365427,38.8950368
46231,CA,-107.991707,61.0666922
46232,Greater Atlanta Area,,
46233,,,
46234,,,
46235,,,
46236,,,
46237,,,
46238,,,
46239,,,
46240,,,
46241,,,
46242,,,
46243,,,
46244,,,
46245,,,
46246,,,
46247,,,
46248,Santa Cruz CA,-121.9905908,37.050096
46249,Canada,-107.991707,61.0666922
46250,,,
46251,,,
46252,Atlanta GA,-84.3902644,33.7489924
46253,deutscher Sprachraum,,
46254,,,
46255,,,
46256,,,
46257,Global,-79.34914879325001,43.7283874
46258,,,
46259,,,
46260,PHX602,,
46261,NYC NJ,-74.0099717,40.7624689
46262,,,
46263,New Delhi India,77.2090057,28.6138954
46264,Atlanta GA,-84.3902644,33.7489924
46265,Brooklyn NY,-73.9497211,40.6526006
46266,San Francisco CA,-122.419906,37.7790262
46267,Seattle,-122.330062,47.6038321
46268,shishalh Skwxwu7mesh land,,
46269,,,
46270,Nashville TN,-86.7742984,36.1622767
46271,Washington DC,-77.0365427,38.8950368
46272,Brooklyn New York City,-73.9497211,40.6526006
46273,The Twitters,,
46274,United States,-100.445882,39.7837304
46275,usawsdonna1,,
46276,United States,-100.445882,39.7837304
46277,United States,-100.445882,39.7837304
46278,San Francisco CA,-122.419906,37.7790262
46279,deutscher Sprachraum,,
46280,Nagpur India,79.0820556,21.1498134
46281,India,78.6677428,22.3511148
46282,Buffalo New York,-78.8783922,42.8867166
46283,,,
46284,California USA,-118.755997,36.7014631
46285,New Delhi India,77.2090057,28.6138954
46286,,,
46287,Toronto,-79.3839347,43.6534817
46288,Seattle WA,-122.330062,47.6038321
46289,La Jolla CA,-117.2740777,32.8401623
46290,,,
46291,Syracuse NY,-76.1474244,43.0481221
46292,,,
46293,Global,-79.34914879325001,43.7283874
46294,deutscher Sprachraum,,
46295,Calgary AB Canada,-114.065465,51.0460954
46296,,,
46297,Las Vegas NV,-115.148516,36.1672559
46298,Atlanta GA,-84.3902644,33.7489924
46299,,,
46300,Winter Park Colorado,-105.78060815438812,39.882398
46301,Austin TX,-97.7436995,30.2711286
46302,USA,-100.445882,39.7837304
46303,India,78.6677428,22.3511148
46304,USA,-100.445882,39.7837304
46305,,,
46306,India,78.6677428,22.3511148
46307,Toronto Canada,-79.3839347,43.6534817
46308,,,
46309,,,
46310,,,
46311,Navi Mumbai India,73.0198537,19.0308262
46312,,,
46313,Global,-79.34914879325001,43.7283874
46314,Jaipur India,75.8189817,26.9154576
46315,United States,-100.445882,39.7837304
46316,United States,-100.445882,39.7837304
46317,India,78.6677428,22.3511148
46318,,,
46319,Hyderabad India,78.46106473453146,17.38878595
46320,,,
46321,,,
46322,India,78.6677428,22.3511148
46323,Seattle WA,-122.330062,47.6038321
46324,DMV,-73.2193413,40.8206236
46325,,,
46326,Hyderabad India,78.46106473453146,17.38878595
46327,us,-100.445882,39.7837304
46328,,,
46329,Hyderabad India,78.46106473453146,17.38878595
46330,ATL,-84.42927118585675,33.63779875
46331,Mumbai,72.878176,19.0785451
46332,Bengaluru India,77.590082,12.9767936
46333,,,
46334,Hyderabad India,78.46106473453146,17.38878595
46335,ATL,-84.42927118585675,33.63779875
46336,San Francisco CA,-122.419906,37.7790262
46337,,,
46338,Coimbatore Tamil Nadu India,76.9628425,11.0018115
46339,,,
46340,,,
46341,,,
46342,New Delhi India,77.2090057,28.6138954
46343,New Delhi,77.2090057,28.6138954
46344,,,
46345,,,
46346,Boston MA,-71.060511,42.3554334
46347,India,78.6677428,22.3511148
46348,Heidelberg Germany,8.694724,49.4093582
46349,,,
46350,India,78.6677428,22.3511148
46351,Ghazipur UP,83.50745404887138,25.603508400000003
46352,New Delhi,77.2090057,28.6138954
46353,Hyderabad,78.46106473453146,17.38878595
46354,,,
46355,Venice CA,-118.4668875,33.995044
46356,New Delhi,77.2090057,28.6138954
46357,,,
46358,Somewhere,117.5295201,34.4420602
46359,,,
46360,Lima Peru,-77.0365256,-12.0621065
46361,All Over the World,5.8641598,51.8448838
46362,Somewhere,117.5295201,34.4420602
46363,India,78.6677428,22.3511148
46364,India,78.6677428,22.3511148
46365,India,78.6677428,22.3511148
46366,Hyderabad India,78.46106473453146,17.38878595
46367,,,
46368,,,
46369,Nairobi Kenya,36.7611963,-1.3556484
46370,India,78.6677428,22.3511148
46371,Film city Noida,77.3139374,28.57407
46372,India,78.6677428,22.3511148
46373,India,78.6677428,22.3511148
46374,New Delhi India,77.2090057,28.6138954
46375,New Delhi,77.2090057,28.6138954
46376,Analog Digital Space,,
46377,Canada,-107.991707,61.0666922
46378,,,
46379,United States,-100.445882,39.7837304
46380,Mumbai India,72.878176,19.0785451
46381,Bengaluru India,77.590082,12.9767936
46382,,,
46383,Mumbai India,72.878176,19.0785451
46384,India,78.6677428,22.3511148
46385,India,78.6677428,22.3511148
46386,Kolkata India,88.3638953,22.5726459
46387,India,78.6677428,22.3511148
46388,Australia,134.755,-24.7761086
46389,Mumbai India,72.878176,19.0785451
46390,Bhubaneshwar India,85.8394521,20.2602964
46391,,,
46392,,,
46393,India,78.6677428,22.3511148
46394,Sirsi Karnataka,74.8388611,14.6192362
46395,,,
46396,New York USA,-74.0060152,40.7127281
46397,New Delhi,77.2090057,28.6138954
46398,Pune India,73.8544541,18.521428
46399,India,78.6677428,22.3511148
46400,Bengaluru,77.590082,12.9767936
46401,,,
46402,New Delhi India,77.2090057,28.6138954
46403,India,78.6677428,22.3511148
46404,India,78.6677428,22.3511148
46405,Beijing Shanghai,121.4577002045011,31.2368655
46406,Delhi,77.2219388,28.6517178
46407,New Delhi,77.2090057,28.6138954
46408,New delhi India,77.2090057,28.6138954
46409,Hyderabad,78.46106473453146,17.38878595
46410,,,
46411,Jamshedpur,86.2029579,22.8015194
46412,Earth,-102.4107493,34.2331373
46413,Gurugram India,77.0299194,28.4646148
46414,Barcelona,2.1774322,41.3828939
46415,,,
46416,Jalandha Punjab India,,
46417,Austin TX,-97.7436995,30.2711286
46418,,,
46419,India,78.6677428,22.3511148
46420,PuneMaharashtra,,
46421,New Delhi India,77.2090057,28.6138954
46422,,,
46423,India,78.6677428,22.3511148
46424,Bengaluru India,77.590082,12.9767936
46425,,,
46426,,,
46427,Bangalore India,77.590082,12.9767936
46428,Newport Beach California USA,-117.9294401,33.6170092
46429,,,
46430,New Delhi India,77.2090057,28.6138954
46431,New Delhi India,77.2090057,28.6138954
46432,,,
46433,Right Behind You,,
46434,Lisbon Portugal,-9.1365919,38.7077507
46435,Jamshedpur Jharkhand,86.2029579,22.8015194
46436,Mumbai Maharashtra,72.878176,19.0785451
46437,,,
46438,,,
46439,,,
46440,Trichy,78.6870296,10.804973
46441,,,
46442,,,
46443,,,
46444,,,
46445,,,
46446,,,
46447,,,
46448,,,
46449,,,
46450,,,
46451,New Delhi India,77.2090057,28.6138954
46452,,,
46453,,,
46454,,,
46455,,,
46456,,,
46457,,,
46458,,,
46459,,,
46460,,,
46461,,,
46462,,,
46463,,,
46464,,,
46465,,,
46466,,,
46467,,,
46468,,,
46469,,,
46470,,,
46471,,,
46472,,,
46473,,,
46474,,,
46475,,,
46476,,,
46477,,,
46478,,,
46479,,,
46480,,,
46481,,,
46482,,,
46483,,,
46484,,,
46485,,,
46486,,,
46487,New Delhi India,77.2090057,28.6138954
46488,,,
46489,,,
46490,,,
46491,,,
46492,India,78.6677428,22.3511148
